Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ABS-CBN News,@ABSCBNNews,2025-02-12T11:45:00.000Z,True,"Religious leader Apollo Quiboloy, who is facing human trafficking charges and wanted by the FBI, claims God ordered him to enter politics. #Halalan2025Read: abs-cbn.com/news/nation/20
…",204,113,105,38K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889641854473478607,tweet_id:1889641854473478607
Mang Inasar ,@Mang_INASAR,2025-02-12T10:51:28.000Z,True,"Mga kakampinks, mananalo sila Bam Aquino at Kiko Pangilinan, basta 2 lang sila na iboboto natin sa Senado! #Halalan2025",148,848,8.6K,641K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1889628380993085913,tweet_id:1889628380993085913
GMA Integrated News,@gmanews,2025-02-12T10:20:25.000Z,True,"Uy! Ikaw na ba 'yan? 'Yung hindi pinili?! Sanay ka ba na hindi pinipili? Sa darating na #Eleksyon2025, umiwas na tayo sa mga taong gagawin lang tayong ""backburner""! Doon tayo sa uunahin ang kapakanan ng mga Pilipino. #DapatTotoo",0,74,208,10K,"['#Eleksyon2025', '#DapatTotoo']",[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1889620569395491042,tweet_id:1889620569395491042
Rappler,@rapplerdotcom,2025-02-12T07:40:28.000Z,True,"The scene at the arena, nearly filled with supporters of the Kiko-Bam tandem, was reminiscent of the 2022 “pink movement” — a volunteer-driven campaign that drew large crowds during campaign sorties. #PHVote rappler.com/philippines/el
…",68,125,1.1K,28K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889580317175894187,tweet_id:1889580317175894187
ABS-CBN News,@ABSCBNNews,2025-02-12T07:00:01.000Z,True,"SHOTS FIRED.

Without naming names, President Ferdinand Marcos Jr. seemingly threw shade at his predecessor, former President Rodrigo Duterte, in his speech at a campaign rally in Ilocos Norte. #Halalan2025READ: abs-cbn.com/news/nation/20
…",260,150,721,106K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889570134135808504,tweet_id:1889570134135808504
GMA Integrated News,@gmanews,2025-02-12T06:57:52.000Z,True,"More than half of the party-list organizations running in #Eleksyon2025 do not represent the marginalized sectors, an election watchdog said on Wednesday.

Read more: gmanetwork.com/news/topstorie
…",18,16,57,6.4K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1889569592877498846,tweet_id:1889569592877498846
Kat Domingo,@_katrinadomingo,2025-02-12T06:41:20.000Z,False,"Pres  reminds mayors ahead of #Halalan2025 local campaign: “Sa init ng kampaniya… wag natin kalimutan na tayo ay pumasok sa serbisyo upang tulungan ang taumbayan… na kahit maiinit at maanghang ang mga binibitawang salita, ginagawa natin ito para sa mga Pilipino.”",14,17,96,4.2K,['#Halalan2025'],['@bongbongmarcos'],[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_normal.jpg,https://x.com/_katrinadomingo/status/1889565435495883201,tweet_id:1889565435495883201
ABS-CBN News,@ABSCBNNews,2025-02-12T06:15:01.000Z,True,"""Muli nating gisingin ang lakas ng nagkakaisang taumbayan. Muli na nating ipaglaban ang Pilipinas ng ating mga pangarap,"" giit ni dating Vice President Leni Robredo. #Halalan2025BASAHIN: abs-cbn.com/news/nation/20
…",4,59,337,9.1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889558809477038583,tweet_id:1889558809477038583
ABS-CBN News,@ABSCBNNews,2025-02-12T05:40:00.000Z,True,"“Babalik ba tayo sa nakaraan na ibinubugaw ang ating bayan bilang isang sugalan ng mga dayuhan?""

While he did not name names, President Ferdinand Marcos Jr’s statement was an obvious jab against his predecessor, former President Rodrigo Duterte. #Halalan2025READ:",119,51,303,32K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889549998104388092,tweet_id:1889549998104388092
ABS-CBN News,@ABSCBNNews,2025-02-12T05:00:00.000Z,True,"Senatorial candidates Kiko Pangilinan and Bam Aquino remain optimistic of their chances in the 2025 midterm elections, despite their position in recent surveys. #Halalan2025READ: abs-cbn.com/news/nation/20
…",34,156,1.2K,661K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889539931531518069,tweet_id:1889539931531518069
Tinig ng Plaridel,@tinigngplaridel,2025-02-12T04:29:19.000Z,False,"LOOK: More than half of 156 party-lists vying for a seat in the next Congress are dominated by political dynasties, state forces, and business elites, Kontra Daya revealed in a press conference today, Feb. 12, at UP Diliman.#Halalan2025",1,2,23,607,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1889532211331997731,tweet_id:1889532211331997731
GABRIELA PARTYLIST,@GabrielaWomenPL,2025-02-12T03:59:52.000Z,False,"@ BINAKAYAN PUBLIC MARKET SA CAVITE Kilalang kilala nila ang ating 2nd nominee na si Cathy Estavillo bilang si Bantay Bigas!  

Ang #46GabrielaPartylist ang isa sa mga nagsulong ng batas para IBASURA ang Rice Liberalization Law #LABANGabriela #Halalan2025",12,19,49,1.5K,"['#46GabrielaPartylist', '#LABANGabriela', '#Halalan2025']",[],"['\\U0001f389', '\\U0001f33e', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1648346531165270017/EgibhL2W_normal.jpg,https://x.com/GabrielaWomenPL/status/1889524798918992177,tweet_id:1889524798918992177
Rappler,@rapplerdotcom,2025-02-12T03:37:00.000Z,True,"President Ferdinand Marcos Jr. urges voters not to pick senatorial candidates who would revert the country to its pro-China, pro-POGO, pro-Tokhang past #PHVote",37,18,51,6.6K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889519044526473573,tweet_id:1889519044526473573
Joseph Morong,@Joseph_Morong,2025-02-12T03:03:32.000Z,False,"More than 50% of partylist groups running for #Eleksyon2025 does not represent marginalized groups, Election watchdog Konta Daya says  ",43,720,1.6K,79K,['#Eleksyon2025'],"['@gmanews', '@24orasgma']",[],https://pbs.twimg.com/profile_images/792052935827988480/0OAk0eN1_normal.jpg,https://x.com/Joseph_Morong/status/1889510624151085078,tweet_id:1889510624151085078
Angela Baron,@_rainbowfighter,2025-02-12T02:38:59.000Z,False,"#ThirdBarzaga 

A young politician who has always supported VP  and her team. 

His family is supporting   this #Halalan2025. I hope he rises and will be a better politician. 

And yes… CUTIE ",0,9,26,1K,"['#ThirdBarzaga', '#Halalan2025']","['@lenirobredo', '@bamaquino', '@kikopangilinan']","['\\U0001f970', '\\u2665\\ufe0f']",https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1889504445198901558,tweet_id:1889504445198901558
ABS-CBN News,@ABSCBNNews,2025-02-12T01:10:00.000Z,True,"Bam, Kiko call on supporters to replicate 2022 efforts #Halalan2025",8,145,1K,29K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889482050391904508,tweet_id:1889482050391904508
Rappler,@rapplerdotcom,2025-02-11T23:37:00.000Z,True,"Some candidates from the left-leaning Makabayan bloc commit to back Sara Duterte's conviction should they become part of the Senate, the institution that will put her on trial #PHVote",26,27,23,8.1K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889458647278743826,tweet_id:1889458647278743826
ABS-CBN News,@ABSCBNNews,2025-02-11T17:30:00.000Z,True,"Robredo rallies supporters to back Aquino, Pangilinan reelection bid #Halalan2025",4,68,533,12K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889366288922730508,tweet_id:1889366288922730508
Thirty One Million,@31milmovement,2025-02-11T16:37:11.000Z,True,"Imee Duterte earlier, Imee Marcos now, Imee Duterte later?#AlyansaParaSaBagongPilipinas #Halalan2025AGREE? YES OR NO.",35,10,55,3.6K,"['#AlyansaParaSaBagongPilipinas', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1889352997047878070,tweet_id:1889352997047878070
ABS-CBN News,@ABSCBNNews,2025-02-11T16:30:01.000Z,True,Quiboloy claims running for senator is 'God’s mission' for him #Halalan2025,140,83,49,60K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889351191219368167,tweet_id:1889351191219368167
Jeff Canoy,@jeffcanoy,2025-02-11T15:42:11.000Z,False,Happy to report that #Kampanyaserye is back for #Halalan2025 courtesy of our reportorial team! Samahan ang inyong mga  sa ABS-CBN News Youtube channel sa pagtalakay at pagbusisi sa iba-ibang isyu at aspeto ng kampanya.,3,13,58,9.4K,"['#Kampanyaserye', '#Halalan2025']",['@Patrol_Pilipino'],[],https://pbs.twimg.com/profile_images/1922286956777766913/I7YarxZk_normal.jpg,https://x.com/jeffcanoy/status/1889339153852338451,tweet_id:1889339153852338451
Rappler,@rapplerdotcom,2025-02-11T15:22:00.000Z,True,Former vice president Leni Robredo endorses the candidates during the rally in vote-rich Cavite #PHVote,3,17,63,3.8K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889334076319932607,tweet_id:1889334076319932607
Rappler,@rapplerdotcom,2025-02-11T14:37:00.000Z,True,"Ex-senators Pangilinan and Aquino kick off their campaign in Dasmariñas, where in 2022 they drew one of the biggest crowds for then-presidential bet Leni Robredo #PHVote",0,10,41,2.9K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889322753330761820,tweet_id:1889322753330761820
Dalagang Pilipina,@fierceLady08,2025-02-11T14:23:24.000Z,False,MABUHAY ANG MGA OFW! VOTE STRAIGHT TAYO PDP LABAN wag kalimutan ATTY. VIC RODRIGUEZ and ATTY. RODANTE MARCOLETA para sa SENADO! SILA ANG TUNAY NA KAKAMPI NG TAUMBAYAN! #Halalan2025#PDPLaban,25,113,439,23K,"['#Halalan2025', '#PDPLaban']",[],"['\\U0001f44a\\U0001f3fb', '\\U0001f1f5\\U0001f1ed', '\\U0001f49a']",https://pbs.twimg.com/profile_images/1970244803918286848/oPZUu0al_normal.jpg,https://x.com/fierceLady08/status/1889319328144875647,tweet_id:1889319328144875647
Rappler,@rapplerdotcom,2025-02-11T14:16:49.000Z,True,"The challenge remains for the Kiko-Bam slate and the Leni following to “return” to their Cavite base, which, while small compared to Marcos’, stood up for their campaign. #PHVote rappler.com/philippines/el
…",2,17,56,4.1K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1889317673399410959,tweet_id:1889317673399410959
ABS-CBN News,@ABSCBNNews,2025-02-11T14:10:00.000Z,True,"Aquino, Pangilinan remain optimistic in senatorial bid #Halalan2025",8,35,267,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889315956477837789,tweet_id:1889315956477837789
Alexandro Vitchh,@VitchAlexandro,2025-02-11T13:45:26.000Z,False,"Panahon na naman ng kampanya! Ang namulat hindi na muling pipikit! Iboto si Kiko, Bam at Heidi sa Senado! #ParaSaBayan #Halalan2025 #KikoBam2025 #KikoSaSenado2025",0,463,2.9K,43K,"['#ParaSaBayan', '#Halalan2025', '#KikoBam2025', '#KikoSaSenado2025']",[],"['\\U0001f338', '\\U0001f64c\\U0001f3fb', '\\U0001f49c']",https://pbs.twimg.com/profile_images/1925802440504352768/GzkUy-Lm_normal.jpg,https://x.com/VitchAlexandro/status/1889309773297758252,tweet_id:1889309773297758252
ABS-CBN News,@ABSCBNNews,2025-02-11T13:38:49.000Z,True,"LOOK: Detained televangelist Apollo Quiboloy on Tuesday issued his first video message to supporters, saying running as senator is God’s mission for him. #Halalan2025 | via ",11,19,19,16K,['#Halalan2025'],['@manahan_job'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889308109036028315,tweet_id:1889308109036028315
GABRIELA PARTYLIST,@GabrielaWomenPL,2025-02-11T13:27:09.000Z,False,"MARAMING SALAMAT, MGA GWaPa! Unang araw pa lang ng kampanya, mainit na ang pagtanggap ng mga Pilipino sa #46GabrielaPartylist 89 days to go! Mas palalakasin pa natin ang laban para sa kababaihan, mga bata, LGBTQ+, at bayan #Halalan2025 #LABANGabriela",0,4,13,861,"['#46GabrielaPartylist', '#Halalan2025', '#LABANGabriela']",[],"['\\u2728', '\\u2728', '\\u2640\\ufe0f', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1648346531165270017/EgibhL2W_normal.jpg,https://x.com/GabrielaWomenPL/status/1889305174046355634,tweet_id:1889305174046355634
GMA Integrated News,@gmanews,2025-02-11T13:21:23.000Z,True,"Niloko ka na noon, nagpapaloko ka pa rin ngayon? Ano 'yan, ""groundhogging""?! 

Hanggang kailan ba tayo magpapaloko sa pare-parehong tao na hindi naman nagsasabi ng totoo? Ngayong #Eleksyon2025, doon tayo sa itatrato tayo nang tama! #DapatTotoo",1,36,108,9.4K,"['#Eleksyon2025', '#DapatTotoo']",[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1889303720191737866,tweet_id:1889303720191737866
ABS-CBN News,@ABSCBNNews,2025-02-11T13:08:01.000Z,True,"Aquino, Pangilinan remain optimistic in senatorial bid #Halalan2025",2,7,64,6.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889300356632383512,tweet_id:1889300356632383512
"Mody Floranda, Transport Leader",@ModyFloranda,2025-02-11T12:12:59.000Z,False,"#26 FLORANDA PARA SA BYAHENG PAGBABAGO PAPUNTANG SENADO! Ngayong #Halalan2025, may pagpipilian tayo: ang tunay at totoong mga representasyon ng ordinaryong mamamayan na hanggang ngayon ay pinagpapatuloy ang laban para sa kaginhawaan at ambansang kaunlaran.

Iboto ang #26 sa",1,13,38,1.3K,['#Halalan2025'],[],['\\U0001f68c'],https://pbs.twimg.com/profile_images/1923724499469361152/Al5wGfY6_normal.jpg,https://x.com/ModyFloranda/status/1889286507867123762,tweet_id:1889286507867123762
Paige Javier,@PaigeJavier,2025-02-11T11:32:27.000Z,False,"“TARA NA, IPANALO NA NATIN, SENATOR BAM AQUINO AT SENATOR KIKO PANGILINAN”

Former Vice President Leni Robredo backs the senatorial bid of Kiko Pangilinan and Bam Aquino.  #Halalan2025",9,117,691,9.9K,['#Halalan2025'],['@ABSCBNNews'],[],https://pbs.twimg.com/profile_images/1946897004023472128/O8i0u-yy_normal.jpg,https://x.com/PaigeJavier/status/1889276306266959968,tweet_id:1889276306266959968
ABS-CBN News,@ABSCBNNews,2025-02-11T11:29:57.000Z,True,"“TARA NA, IPANALO NA NATIN, SENATOR BAM AQUINO AT SENATOR KIKO PANGILINAN”

Former Vice President Leni Robredo backs the senatorial bids of Kiko Pangilinan and Bam Aquino. 
 #Halalan2025 | via ",1,18,80,6.3K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889275678656512345,tweet_id:1889275678656512345
ABS-CBN News,@ABSCBNNews,2025-02-11T11:21:25.000Z,True,Robredo: Hindi natapos ang laban sa 2022. Hindi rin doon natapos ang ating tungkulin bilang Pilipino. Hindi tayo pwedeng tumigil. Ngayon nahaharap tayo sa bagong yugto sa 2025 midterm elections. #Halalan2025 | via ,1,6,38,3.7K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889273529771938078,tweet_id:1889273529771938078
ABS-CBN News,@ABSCBNNews,2025-02-11T11:20:55.000Z,True,"Former vice president Leni Robredo takes the stage at the People’s Campaign Kick Off Rally.   She looks back at her 2022 presidential bid, especially her rallies in Cavite, where she drew huge crowds. #Halalan2025 | via ",3,6,44,2.7K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889273405624721606,tweet_id:1889273405624721606
Tinig ng Plaridel,@tinigngplaridel,2025-02-11T10:10:59.000Z,False,"Tinig ng Plaridel launches its coverage of the 2025 National and Local Elections today, as the campaign period for senators and party-list groups commences.#Halalan2025",1,3,16,440,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1889255807805776123,tweet_id:1889255807805776123
ABS-CBN News,@ABSCBNNews,2025-02-11T09:53:28.000Z,True,PANOORIN: Nagsimula na ang proclamation rally para kay senatorial candidate Apollo Quiboloy sa Pasig City. #Halalan2025 | via ,1.2K,5.8K,1.7K,2M,['#Halalan2025'],['@manahan_job'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889251398631800958,tweet_id:1889251398631800958
ABS-CBN News,@ABSCBNNews,2025-02-11T09:47:20.000Z,True,"“NAPAKASARAP MANGAMPANYA NANG HINDI KA NA STANDEE”  

Former senator Leila De Lima takes the stage at the People’s Campaign Kick Off Rally.  

Earlier, her fellow Mamamayang Liberal Party-list nominees Teddy Baguilat and Erin Tañada entered with her standee. #Halalan2025 | via",1,28,129,5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1889249854263808019,tweet_id:1889249854263808019
GMA Integrated News,@gmanews,2025-02-11T09:46:44.000Z,True,"Kinawayan lang, akala mo may chance na? Ano 'yan, delulu? Mapa-relasyon man 'yan o para sa bayan, mahirap makulong sa idea ng ""Nanoships""! Kaya ngayong #Eleksyon2025, 'wag na tayong magpadala sa sarili nating pantasya. Bumoto tayo ng taong may plataporma at may puso na",36,1K,2.4K,126K,['#Eleksyon2025'],[],['\\U0001f633'],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1889249705336680707,tweet_id:1889249705336680707
Bonz Magsambol,@bnzmagsambol,2025-02-11T09:04:53.000Z,False,"STANDEE NO MORE!

Former senator Leila de Lima attends the Kiko-Bam rally— a standee initially appeared, then she made an entrance, pointing to the standee as ""a thing of the past."" #PHVote",2,21,127,3K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1948053926181556225/g7rNbDiU_normal.jpg,https://x.com/bnzmagsambol/status/1889239172776615982,tweet_id:1889239172776615982
